solute,solvent,dominant_interaction,dominant_feature_group,abs_error
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.16982371791637063
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.1589244738790465
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.13627063410384932
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.1001032604147527
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.08024487532799762
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.04312790022110691
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.06770121317778044
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.08261551347446333
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.1104445218520736
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.13278772873745653
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.15135359047891372
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.1736777157373584
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CS(C)=O,abraham_B,Solvent,0.19080943567595282
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,abraham_B,Solvent,0.2694350322570517
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,abraham_B,Solvent,0.23808320830321417
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,abraham_B,Solvent,0.1960770825550845
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,abraham_B,Solvent,0.17628700601457808
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,abraham_B,Solvent,0.17755861948452656
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClCCCl,abraham_B,Thermo,0.1877679479398029
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.020061996079833833
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.023310505712627272
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.027621634034834086
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.02346145759042173
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.022553648999229736
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.03351166615137513
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.04647778762647592
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Solute,0.04464463820874465
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CC(C)CCO,TPSA,Thermo,0.05886647630154229
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.23096925913519295
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.21809143045571788
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.20001500420340368
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.17541892689227823
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.15469802856140136
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.13585226050493493
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.10654872466735754
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Solute,0.08190351058780365
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)O,TPSA,Thermo,0.06015297930240482
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.11262753881039489
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.1167748161672475
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.12236281059880916
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.12820791886373772
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.1444263726161591
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.13724776561493512
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.13412793299173675
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.13253904990363208
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,TPSA,Solvent,0.1433520373863601
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,abraham_B,Interact,0.24620959900059214
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,abraham_B,Interact,0.2465221240211295
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,abraham_B,Interact,0.19651743154690404
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,abraham_B,Interact,0.1755817180189685
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,abraham_B,Interact,0.17527230626516044
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,abraham_B,Interact,0.1339968107897218
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,abraham_B,Solvent,0.08248675957676199
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,abraham_B,Solvent,0.1520020827545252
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,abraham_B,Solvent,0.21626709321636084
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,abraham_B,Solvent,0.23776649213691692
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,abraham_B,Solvent,0.23276289169291475
CON=C(C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,abraham_B,Solvent,0.2924689516694945
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCC(C)O,abraham_B,Interact,0.12352835901514991
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCC(C)O,abraham_B,Thermo,0.17216064314643642
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCC(C)O,abraham_B,Thermo,0.22292626564552398
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCC(C)O,abraham_B,Thermo,0.25718398273124743
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,CCC(C)O,abraham_B,Thermo,0.29951021404041556
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Solute,0.25587528627283795
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Solute,0.24839337745968826
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Solute,0.21488003405647715
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Solute,0.19976221562525076
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Solute,0.20077155098511268
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Thermo,0.21605584476714412
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Thermo,0.2148666941316465
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Thermo,0.20570796466920438
COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,abraham_B,Thermo,0.1823379761324242
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Interact,0.008706985276418555
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Interact,0.00907363775998582
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Interact,0.02397582401468945
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Interact,0.00029376522833057805
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Interact,0.03136102975299626
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Thermo,0.03586624932439153
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Thermo,0.0356416936112709
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Thermo,0.03666370569472921
COc1cc(C(=O)O)cc(OC)c1O,CCCCCCO,abraham_B,Thermo,0.03137813041569815
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.141670181271353
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.15139803178159705
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.1568186571160476
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.12622140763536716
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.1214542906986571
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.11644952903912598
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Solvent,0.131576325509767
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Thermo,0.14108668002454539
COc1cc(C(=O)O)cc(OC)c1O,OCCO,MolLogP,Thermo,0.16158567805259538
COc1cc(CO)ccc1O,CC(C)CCO,abraham_B,Solute,0.06281134530055044
COc1cc(CO)ccc1O,CC(C)CCO,abraham_B,Solute,0.10637543057051146
COc1cc(CO)ccc1O,CC(C)CCO,abraham_B,Solute,0.08334596838108971
COc1cc(CO)ccc1O,CC(C)CCO,abraham_B,Solute,0.09914346008572095
COc1cc(CO)ccc1O,CC(C)CCO,abraham_B,Solute,0.04025169068532897
COc1cc(CO)ccc1O,CC(C)CCO,abraham_B,Solute,0.12111295053363273
COc1cc(CO)ccc1O,CCCCOC(C)=O,MinPartialCharge,Solute,0.2157577324639175
COc1cc(CO)ccc1O,CCCCOC(C)=O,MinPartialCharge,Solute,0.013076304075587686
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Interact,0.23610834079539744
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Interact,0.25864047735178675
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Interact,0.17190260383606626
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Interact,0.12560845093482165
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Interact,0.015909930506140313
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.0036249211848145
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.02305058119463843
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.06897651411556627
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.09194005137619055
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.10973684116642457
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.15534521516028987
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC(C)O,abraham_B,Thermo,0.24520107230637334
COc1cc(Cl)c(OC)cc1N,CCOCCO,MolLogP,Solute,0.08559727145609397
COc1cc(Cl)c(OC)cc1N,CCOCCO,MolLogP,Solute,0.08586013110693524
COc1cc(Cl)c(OC)cc1N,CCOCCO,MolLogP,Solute,0.07877018542089043
COc1cc(Cl)c(OC)cc1N,CCOCCO,MolLogP,Solute,0.10197979080621394
COc1cc(Cl)c(OC)cc1N,COCCO,MolLogP,Solute,0.1958376139459706
COc1cc(Cl)c(OC)cc1N,COCCO,MolLogP,Solute,0.16851899010983273
COc1cc(Cl)c(OC)cc1N,COCCO,MolLogP,Solute,0.12650032716831683
COc1cc(Cl)c(OC)cc1N,COCCO,MolLogP,Solute,0.1326899626325035
COc1cc(Cl)c(OC)cc1N,OCCOCCO,MolLogP,Solute,0.2866461978500986
COc1cc(Cl)c(OC)cc1N,OCCOCCO,MolLogP,Solute,0.28825308177665754
COc1cc(Cl)c(OC)cc1N,OCCOCCO,MolLogP,Solute,0.26467052903671107
COc1cc(Cl)c(OC)cc1N,OCCOCCO,MolLogP,Solute,0.2753806877966883
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.23309948316205098
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.13043961354648426
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.07656601960660137
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.04320327258930701
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.010686031820786868
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.006200508861344378
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Interact,0.006443069220725128
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Thermo,0.014313014930088075
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Thermo,0.02618106625754346
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Thermo,0.033349582841139425
COc1cc(Cl)nc(N)n1,CCc1ccccc1,NumHDonors,Thermo,0.04574117256661969
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Interact,0.06280941334136614
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.12036210413161363
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.17142164013280548
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.21477523312435798
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.2574578320995382
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.27844213036430254
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.29501407616824604
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,CCCCCCCCO,abraham_B,Thermo,0.26608135436224734
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2821169169504169
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,MinPartialCharge,Solute,0.27675061435090736
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,MinPartialCharge,Solute,0.27653962144633093
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2793512734951498
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,MinPartialCharge,Solute,0.269655460495155
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2372621337272083
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.09821335054496116
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.04322840720827281
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.008672523065790694
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.037604048188938366
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.0635411947896386
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.08212110357337199
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.12005944655867107
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.13626031487023477
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,abraham_B,Solute,0.14411053504512483
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.22544928253794294
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.19272110698361417
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.1871358462165934
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.17436787322576713
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.18137199068279547
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.18254579040118082
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.1808174360262895
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.18449257406014374
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,MinPartialCharge,Solute,0.15510219916496693
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.06648372092558286
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.1208585260186763
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.1438969435091606
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.16064129822871487
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.1585894734456672
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.1580804734130905
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.15239107834350918
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.1405722418232771
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,NumHDonors,Solvent,0.14085834738197933
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.2807891849186121
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.2661600749262537
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.2559196163426719
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.24747391626887394
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.22952892125007343
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.20896486545593124
COc1ccc(CC(=O)O)cc1,COc1ccccc1,MinPartialCharge,Solute,0.16868723231581056
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,TPSA,Interact,0.2838716854213126
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,TPSA,Thermo,0.26792067970118616
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,TPSA,Thermo,0.2377706114704501
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,TPSA,Thermo,0.15480403913517948
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,TPSA,Thermo,0.04036786040752727
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCC(C)O,TPSA,Thermo,0.05529921491138179
COc1ccc(OC)c(N)c1,CCOCCO,abraham_B,Solute,0.2999697537875526
COc1ccc(OC)c(N)c1,CCOCCO,abraham_B,Solute,0.24310382534368935
COc1ccc(OC)c(N)c1,CCOCCO,abraham_B,Solute,0.1625826224148864
COc1ccc(OC)c(N)c1,CCOCCO,abraham_B,Solute,0.11408243513134675
COc1ccc(OC)c(N)c1,CCOCCO,abraham_B,Solute,0.025284985400023885
COc1ccc(OC)c(N)c1,COCC(C)O,abraham_B,Solute,0.2884109047176632
COc1ccc(OC)c(N)c1,COCC(C)O,abraham_B,Solute,0.2494097530965615
COc1ccc(OC)c(N)c1,COCC(C)O,abraham_B,Solute,0.14701020311857999
COc1ccc(OC)c(N)c1,COCCO,MolLogP,Solute,0.1863446305323328
COc1ccc(OC)c(N)c1,COCCO,MolLogP,Solute,0.09186701739576308
COc1ccc(OC)c(N)c1,COCCO,MolLogP,Solute,0.01072477656091994
COc1ccc(OC)c(N)c1,COCCO,MolLogP,Solute,0.06764148567178901
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.1961918805275933
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.22712322295077403
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.2883107570490442
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Interact,0.2808067057120023
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Interact,0.27924837088518273
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.2675936208251559
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.25065719835592315
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.24748094660417497
COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.24694014873980108
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.023601836698940337
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.021090116131331937
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.0832395049555208
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.1126392486308605
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,abraham_B,Solvent,0.15969402325884008
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,abraham_B,Solvent,0.2009584908327675
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,abraham_B,Solvent,0.2618461215601451
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCCO,abraham_B,Solvent,0.2810009127323765
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Interact,0.2974138874405101
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.29815849598015265
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.2981790282554666
COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccccc1,abraham_B,Thermo,0.29479106451892867
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Clc1ccccc1,MinPartialCharge,Interact,0.09988590496785266
COc1cccc(Nc2ccccc2)c1,ClCCCl,abraham_B,Solute,0.2480752154341085
COc1cccc(Nc2ccccc2)c1,ClCCCl,abraham_B,Solute,0.26875607637425925
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.06792384586577181
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.03780932276835994
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.004206818997138095
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.0515231788242137
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.04042438211847693
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.07067956976893713
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,Halogen,Solute,0.11312292816561181
